"doi","period","issn","ut"
"10.1007/s00113-016-0211-3",2016,"0177-5537","ut:000384740200013"
"10.1007/s00113-014-2683-3",2016,"0177-5537","ut:000384740200007"
"10.1007/s00113-016-0195-z",2016,"0177-5537","ut:000384740200014"
"10.1007/s00113-015-0110-z",2016,"0177-5537","ut:000384740200008"
"10.1007/s00113-016-0200-6",2016,"0177-5537","ut:000384740200006"
"10.1007/s00113-014-2717-x",2016,"0177-5537","ut:000384740200005"
"10.1007/s00113-016-0197-x",2016,"0177-5537","ut:000384739900009"
"10.1007/s00113-016-0185-1",2016,"0177-5537","ut:000384739900002"
"10.1007/s00113-016-0191-3",2016,"0177-5537","ut:000384739900001"
"10.1007/s00113-016-0190-4",2016,"0177-5537","ut:000384739900003"
"10.1007/s00113-016-0277-y",2016,"0177-5537","ut:000390038900009"
"10.1007/s00113-015-0026-7",2016,"0177-5537","ut:000390038900008"
"10.1007/s00113-016-0276-z",2016,"0177-5537","ut:000390038900010"
"10.1007/s00113-016-0272-3",2016,"0177-5537","ut:000390038900013"
"10.1007/s00113-016-0250-9",2016,"0177-5537","ut:000390038900005"
"10.1007/s00113-016-0254-5",2016,"0177-5537","ut:000388801200007"
"10.1007/s00113-016-0253-6",2016,"0177-5537","ut:000388801200008"
"10.1007/s00113-016-0249-2",2016,"0177-5537","ut:000388801200019"
"10.1007/s00113-016-0243-8",2016,"0177-5537","ut:000388801200012"
"10.1007/s00113-016-0244-7",2016,"0177-5537","ut:000388801200014"
"10.1007/s00113-016-0261-6",2016,"0177-5537","ut:000388801200013"
"10.1007/s00113-016-0260-7",2016,"0177-5537","ut:000388801200015"
"10.1007/s00113-015-0132-6",2016,"0177-5537","ut:000384739900010"
"10.1007/s00113-014-2650-z",2016,"0177-5537","ut:000384739900005"
"10.1007/s00113-014-2649-5",2016,"0177-5537","ut:000384739900004"
"10.1007/s00113-016-0202-4",2016,"0177-5537","ut:000384739900007"
"10.1007/s00113-016-0201-5",2016,"0177-5537","ut:000384739900008"
"10.1007/s00113-014-2657-5",2016,"0177-5537","ut:000384739900006"
"10.1007/s00113-016-0233-x",2016,"0177-5537","ut:000390038900002"
"10.1007/s00113-015-0009-8",2016,"0177-5537","ut:000390038900007"
"10.1007/s00113-016-0248-3",2016,"0177-5537","ut:000390038900003"
"10.1007/s00113-016-0241-x",2016,"0177-5537","ut:000390038900012"
"10.1007/s00113-016-0198-9",2016,"0177-5537","ut:000390038900011"
"10.1007/s00113-016-0269-y",2016,"0177-5537","ut:000390038900001"
"10.1007/s00113-016-0252-7",2016,"0177-5537","ut:000390038900006"
"10.1007/s00113-016-0263-4",2016,"0177-5537","ut:000390038900004"
"10.1007/s00113-016-0251-8",2016,"0177-5537","ut:000388801200005"
"10.1007/s00113-016-0247-4",2016,"0177-5537","ut:000388801200009"
"10.1007/s00113-016-0257-2",2016,"0177-5537","ut:000388801200017"
"10.1007/s00113-016-0236-7",2016,"0177-5537","ut:000388801200018"
"",2016,"0177-5537","ut:000388801200001"
"",2016,"0177-5537","ut:000388801200002"
"",2016,"0177-5537","ut:000388801200003"
"",2016,"0177-5537","ut:000388801200004"
"10.1007/s00113-015-2738-0",2016,"0177-5537","ut:000388801200011"
"10.1007/s00113-016-0256-3",2016,"0177-5537","ut:000388801200016"
"10.1007/s00113-016-0262-5",2016,"0177-5537","ut:000388801200006"
"10.1007/s00113-016-0224-y",2016,"0177-5537","ut:000384740800010"
"10.1007/s00113-016-0220-2",2016,"0177-5537","ut:000384740800005"
"10.1007/s00113-014-2679-z",2016,"0177-5537","ut:000384740800013"
"10.1007/s00113-016-0209-x",2016,"0177-5537","ut:000384740800006"
"10.1007/s00113-016-0218-9",2016,"0177-5537","ut:000384740800011"
"10.1007/s00113-014-2675-3",2016,"0177-5537","ut:000384740800012"
"10.1007/s00113-016-0216-y",2016,"0177-5537","ut:000384740800008"
"10.1007/s00113-016-0217-x",2016,"0177-5537","ut:000384740800009"
"10.1007/s00113-016-0215-z",2016,"0177-5537","ut:000384740800014"
"10.1007/s00113-016-0192-2",2016,"0177-5537","ut:000384740800015"
"10.1007/s00113-016-0228-7",2016,"0177-5537","ut:000384741300003"
"10.1007/s00113-016-0239-4",2016,"0177-5537","ut:000384741300001"
"10.1007/s00113-016-0212-2",2016,"0177-5537","ut:000384741300009"
"10.1007/s00113-016-0214-0",2016,"0177-5537","ut:000384741300011"
"10.1007/s00113-016-0246-5",2016,"0177-5537","ut:000384741300005"
"10.1007/s00113-016-0232-y",2016,"0177-5537","ut:000384741300002"
"10.1007/s00113-015-0046-3",2016,"0177-5537","ut:000384741300008"
"10.1007/s00113-016-0234-9",2016,"0177-5537","ut:000384741300010"
"10.1007/s00113-016-0229-6",2016,"0177-5537","ut:000384741300012"
"10.1007/s00113-016-0245-6",2016,"0177-5537","ut:000384741300007"
"10.1007/s00113-017-0310-9",2017,"0177-5537","ut:000396116700008"
"10.1007/s00113-016-0286-x",2017,"0177-5537","ut:000396116700007"
"10.1007/s00113-015-0111-y",2017,"0177-5537","ut:000396116700011"
"10.1007/s00113-017-0328-z",2017,"0177-5537","ut:000396116700006"
"10.1007/s00113-017-0320-7",2017,"0177-5537","ut:000396116700018"
"10.1007/s00113-016-0259-0",2017,"0177-5537","ut:000396116700014"
"10.1007/s00113-017-0327-0",2017,"0177-5537","ut:000396116700013"
"10.1007/s00113-017-0322-5",2017,"0177-5537","ut:000396116700005"
"10.1007/s00113-016-0301-2",2017,"0177-5537","ut:000396116700009"
"10.1007/s00113-017-0318-1",2017,"0177-5537","ut:000396116700017"
"10.1007/s00113-016-0264-3",2017,"0177-5537","ut:000396116700015"
"10.1007/s00113-017-0311-8",2017,"0177-5537","ut:000396116700016"
"10.1007/s00113-016-0291-0",2017,"0177-5537","ut:000396116700010"
"10.1007/s00113-015-0115-7",2017,"0177-5537","ut:000396116700012"
"10.1007/s00113-016-0290-1",2017,"0177-5537","ut:000393025900015"
"10.1007/s00113-015-0048-1",2017,"0177-5537","ut:000393025900012"
"10.1007/s00113-016-0285-y",2017,"0177-5537","ut:000393025900006"
"10.1007/s00113-016-0280-3",2017,"0177-5537","ut:000393025900008"
"10.1007/s00113-016-0281-2",2017,"0177-5537","ut:000393025900009"
"10.1007/s00113-016-0284-z",2017,"0177-5537","ut:000393025900007"
"10.1007/s00113-016-0295-9",2017,"0177-5537","ut:000393025900005"
"10.1007/s00113-016-0230-0",2017,"0177-5537","ut:000393025900014"
"10.1007/s00113-016-0283-0",2017,"0177-5537","ut:000393025900018"
"",2017,"0177-5537","ut:000393025900002"
"10.1007/s00113-016-0273-2",2017,"0177-5537","ut:000393025900017"
"10.1007/s00113-016-0223-z",2017,"0177-5537","ut:000393025900016"
"10.1007/s00113-016-0292-z",2017,"0177-5537","ut:000393025900013"
"10.1007/s00113-015-0027-6",2017,"0177-5537","ut:000393025900010"
"10.1007/s00113-016-0300-3",2017,"0177-5537","ut:000394237800004"
"10.1007/s00113-016-0308-8",2017,"0177-5537","ut:000394237800010"
"10.1007/s00113-016-0297-7",2017,"0177-5537","ut:000394237800011"
"10.1007/s00113-016-0270-5",2017,"0177-5537","ut:000394237800013"
"10.1007/s00113-015-0074-z",2017,"0177-5537","ut:000394237800007"
"10.1007/s00113-016-0289-7",2017,"0177-5537","ut:000394237800003"
"10.1007/s00113-016-0303-0",2017,"0177-5537","ut:000394237800001"
"10.1007/s00113-015-0088-6",2017,"0177-5537","ut:000394237800008"
"10.1007/s00113-015-0096-6",2017,"0177-5537","ut:000394237800009"
"10.1007/s00113-016-0258-1",2017,"0177-5537","ut:000394237800012"
"10.1007/s00113-015-0057-0",2017,"0177-5537","ut:000394237800006"
"",2017,"1078-8956","ut:000395848400005"
"10.1038/nm.4247",2017,"1078-8956","ut:000391646800015"
"10.1038/nm.4247",2017,"1078-8956","ut:000391646800015"
"10.1038/nm.4255",2017,"1078-8956","ut:000393729000017"
"10.1038/nm.4255",2017,"1078-8956","ut:000393729000017"
"10.1038/nm.4024",2016,"1078-8956","ut:000367590700010"
"10.1038/nm.4038",2016,"1078-8956","ut:000371445100015"
"10.1038/nm.4038",2016,"1078-8956","ut:000371445100015"
"10.1038/nm.4072",2016,"1078-8956","ut:000375514000013"
"10.1038/nm.4072",2016,"1078-8956","ut:000375514000013"
"10.1038/nm.4107",2016,"1078-8956","ut:000379366900013"
"10.1038/nm.4128",2016,"1078-8956","ut:000379366900012"
"10.1038/nm.4217",2016,"1078-8956","ut:000389549000012"
"10.1038/nm.4204",2016,"1078-8956","ut:000387302300024"
"10.1038/nm.4204",2016,"1078-8956","ut:000387302300024"
"10.1038/nm.4204",2016,"1078-8956","ut:000387302300024"
"",2016,"1078-8956","ut:000382542800004"
"10.1038/nm.4172",2016,"1078-8956","ut:000384872500017"
"10.1038/nm.4172",2016,"1078-8956","ut:000384872500017"
"10.1038/nm.4171",2016,"1078-8956","ut:000384872500015"
"10.1007/s00213-016-4314-x",2016,"0033-3158","ut:000378874600005"
"10.1007/s00213-016-4302-1",2016,"0033-3158","ut:000376410800019"
"10.1007/s00213-016-4384-9",2016,"0033-3158","ut:000382152300015"
"10.1007/s00213-016-4380-0",2016,"0033-3158","ut:000382152300011"
"10.1007/s00213-016-4361-3",2016,"0033-3158","ut:000382152300001"
"10.1007/s00213-016-4268-z",2016,"0033-3158","ut:000376102100015"
"10.1007/s00213-016-4356-0",2016,"0033-3158","ut:000379333000017"
"10.1007/s00213-016-4348-0",2016,"0033-3158","ut:000379333000018"
"10.1007/s00213-015-3976-0",2016,"0033-3158","ut:000374180400014"
"10.1007/s00213-016-4466-8",2017,"0033-3158","ut:000392328200002"
"10.1007/s00213-016-4489-1",2017,"0033-3158","ut:000391361500017"
"10.1007/s00213-016-4445-0",2017,"0033-3158","ut:000391361500002"
"10.1007/s00213-017-4539-3",2017,"0033-3158","ut:000395074500007"
"10.1007/s00213-017-4541-9",2017,"0033-3158","ut:000395074500008"
"10.1038/ajg.2015.436",2016,"0002-9270","ut:000375400500032"
"10.1038/ajg.2016.214",2016,"0002-9270","ut:000384720000037"
"10.1038/ajg.2016.255",2016,"0002-9270","ut:000387154000022"
"10.1007/s10290-016-0250-4",2016,"1610-2878","ut:000378900900004"
"10.1007/s10290-015-0241-x",2016,"1610-2878","ut:000378901200005"
"10.1007/s10290-016-0246-0",2016,"1610-2878","ut:000378901200008"
"10.1007/s10290-016-0260-2",2017,"1610-2878","ut:000393033500001"
"10.1038/ijir.2016.25",2016,"0955-9930","ut:000383112600003"
"10.1038/cgt.2016.9",2016,"0929-1903","ut:000377844800002"
"10.1038/NPHYS3835",2016,"1745-2473","ut:000389133800008"
"",2016,"1748-3387","ut:000367839600005"
"10.1038/NNANO.2015.221",2016,"1748-3387","ut:000367839600014"
"10.1038/nnano.2015.339",2016,"1748-3387","ut:000376163300011"
"10.1038/nnano.2016.74",2016,"1748-3387","ut:000381008300006"
"10.1038/NNANO.2016.142",2016,"1748-3387","ut:000389962500017"
"10.1038/NNANO.2016.142",2016,"1748-3387","ut:000389962500017"
"",2016,"1748-3387","ut:000387530100014"
"",2016,"1748-3387","ut:000387530100004"
"10.1038/NNANO.2016.87",2016,"1748-3387","ut:000383412800011"
"",2016,"1748-3387","ut:000383412800003"
"10.1038/NNANO.2015.330",2016,"1748-3387","ut:000373455500015"
"10.1038/NNANO.2015.330",2016,"1748-3387","ut:000373455500015"
"10.1038/NNANO.2016.261",2017,"1748-3387","ut:000395933000009"
"10.1038/NNANO.2016.261",2017,"1748-3387","ut:000395933000009"
"10.1038/NNANO.2016.257",2017,"1748-3387","ut:000395933000016"
"10.1038/NNANO.2016.225",2017,"1748-3387","ut:000395933000011"
"10.1038/NNANO.2016.163",2017,"1748-3387","ut:000392042400016"
"",2017,"1748-3387","ut:000394195500005"
"10.1038/NNANO.2016.234",2017,"1748-3387","ut:000394195500008"
"10.1038/NNANO.2016.159",2017,"1748-3387","ut:000394195500011"
"10.1007/978-3-319-19740-1_21",2016,"2211-0984","ut:000389223500021"
"10.1007/978-3-319-19740-1_21",2016,"2211-0984","ut:000389223500021"
"10.1007/978-3-319-45387-3_11",2017,"2211-0984","ut:000392415800011"
"10.1007/978-3-319-45387-3_15",2017,"2211-0984","ut:000392415800015"
"10.1007/978-3-319-45387-3_9",2017,"2211-0984","ut:000392415800009"
"10.1007/978-3-319-45387-3_20",2017,"2211-0984","ut:000392415800020"
"10.1007/978-3-319-45387-3_2",2017,"2211-0984","ut:000392415800002"
"10.1007/978-3-319-45387-3_18",2017,"2211-0984","ut:000392415800018"
"10.1007/978-3-319-45387-3_4",2017,"2211-0984","ut:000392415800004"
"10.1007/978-3-319-45387-3_3",2017,"2211-0984","ut:000392415800003"
"10.1007/978-3-319-45387-3_11",2017,"2211-0984","ut:000392415800011"
"10.1007/978-3-319-45387-3_15",2017,"2211-0984","ut:000392415800015"
"10.1007/978-3-319-45387-3_9",2017,"2211-0984","ut:000392415800009"
"10.1007/978-3-319-45387-3_18",2017,"2211-0984","ut:000392415800018"
"10.1007/978-3-319-45387-3_20",2017,"2211-0984","ut:000392415800020"
"10.1007/978-3-319-45387-3_4",2017,"2211-0984","ut:000392415800004"
"10.1007/978-3-319-45387-3_2",2017,"2211-0984","ut:000392415800002"
"10.1007/978-3-319-45387-3_3",2017,"2211-0984","ut:000392415800003"
"10.1007/978-3-319-45387-3_13",2017,"2211-0984","ut:000392415800013"
"10.1007/978-3-319-45387-3_13",2017,"2211-0984","ut:000392415800013"
"10.1007/978-3-319-28262-6_7",2016,"1439-7358","ut:000377202300007"
"10.1007/978-3-319-28262-6_6",2016,"1439-7358","ut:000377202300006"
"10.1007/978-3-319-28262-6_13",2016,"1439-7358","ut:000377202300013"
"10.1007/978-3-319-28262-6_2",2016,"1439-7358","ut:000377202300002"
"10.1007/978-3-319-28262-6_7",2016,"1439-7358","ut:000377202300007"
"10.1007/978-3-319-28262-6_6",2016,"1439-7358","ut:000377202300006"
"10.1007/978-3-319-28262-6_13",2016,"1439-7358","ut:000377202300013"
"10.1007/978-3-319-28262-6_2",2016,"1439-7358","ut:000377202300002"
"10.1007/978-3-319-28262-6_9",2016,"1439-7358","ut:000377202300009"
"10.1007/978-3-319-28262-6_9",2016,"1439-7358","ut:000377202300009"
"10.1007/978-3-319-23392-5_2",2016,"1860-949X","ut:000377543600002"
"10.1007/978-3-319-23392-5_25",2016,"1860-949X","ut:000377543600025"
"10.1007/978-3-319-23392-5_11",2016,"1860-949X","ut:000377543600011"
"10.1007/978-3-319-23392-5_22",2016,"1860-949X","ut:000377543600022"
"10.1007/978-3-319-23392-5_2",2016,"1860-949X","ut:000377543600002"
"10.1007/978-3-319-23392-5_25",2016,"1860-949X","ut:000377543600025"
"10.1007/978-3-319-23392-5_11",2016,"1860-949X","ut:000377543600011"
"10.1007/978-3-319-23392-5_22",2016,"1860-949X","ut:000377543600022"
"10.1007/978-3-319-30337-6_15",2016,"1860-949X","ut:000386325800015"
"10.1007/978-3-319-30337-6_15",2016,"1860-949X","ut:000386325800015"
"10.1007/82_2015_475",2016,"0070-217X","ut:000385416100002"
"10.1007/82_2015_482",2016,"0070-217X","ut:000385416100003"
"10.1007/82_2015_482",2016,"0070-217X","ut:000385416100003"
"10.1007/82_2015_480",2016,"0070-217X","ut:000385416100006"
"10.1007/82_2015_480",2016,"0070-217X","ut:000385416100006"
"10.1007/82_2015_481",2016,"0070-217X","ut:000385416100010"
"10.1007/82_2015_475",2016,"0070-217X","ut:000385416100002"
"10.1007/82_2015_480",2016,"0070-217X","ut:000385416100006"
"10.1007/82_2015_480",2016,"0070-217X","ut:000385416100006"
"10.1007/82_2015_481",2016,"0070-217X","ut:000385416100010"
"10.1007/82_2015_482",2016,"0070-217X","ut:000385416100003"
"10.1007/82_2015_482",2016,"0070-217X","ut:000385416100003"
"10.1007/978-3-319-18827-0_4",2016,"1439-7358","ut:000385789500004"
"10.1007/978-3-319-18827-0_27",2016,"1439-7358","ut:000385789500027"
"10.1007/978-3-319-18827-0_57",2016,"1439-7358","ut:000385789500057"
"10.1007/978-3-319-18827-0_39",2016,"1439-7358","ut:000385789500039"
"10.1007/978-3-319-18827-0_16",2016,"1439-7358","ut:000385789500016"
"10.1007/978-3-319-18827-0_29",2016,"1439-7358","ut:000385789500029"
"10.1007/978-3-319-18827-0_5",2016,"1439-7358","ut:000385789500005"
"10.1007/978-3-319-18827-0_63",2016,"1439-7358","ut:000385789500063"
"10.1007/978-3-319-18827-0_28",2016,"1439-7358","ut:000385789500028"
"10.1007/978-3-319-18827-0_17",2016,"1439-7358","ut:000385789500017"
"10.1007/978-3-319-18827-0_4",2016,"1439-7358","ut:000385789500004"
"10.1007/978-3-319-18827-0_27",2016,"1439-7358","ut:000385789500027"
"10.1007/978-3-319-18827-0_57",2016,"1439-7358","ut:000385789500057"
"10.1007/978-3-319-18827-0_16",2016,"1439-7358","ut:000385789500016"
"10.1007/978-3-319-18827-0_39",2016,"1439-7358","ut:000385789500039"
"10.1007/978-3-319-18827-0_29",2016,"1439-7358","ut:000385789500029"
"10.1007/978-3-319-18827-0_5",2016,"1439-7358","ut:000385789500005"
"10.1007/978-3-319-18827-0_63",2016,"1439-7358","ut:000385789500063"
"10.1007/978-3-319-18827-0_28",2016,"1439-7358","ut:000385789500028"
"10.1007/978-3-319-18827-0_17",2016,"1439-7358","ut:000385789500017"
"10.1007/978-3-319-28549-8_8",2016,"0301-5556","ut:000385738300009"
"10.1007/978-3-319-28549-8_1",2016,"0301-5556","ut:000385738300002"
"10.1007/978-3-319-28549-8_8",2016,"0301-5556","ut:000385738300009"
"10.1007/978-3-319-28549-8_1",2016,"0301-5556","ut:000385738300002"
"10.1007/978-3-319-28549-8_7",2016,"0301-5556","ut:000385738300008"
"10.1007/978-3-319-28549-8_7",2016,"0301-5556","ut:000385738300008"
"10.1007/978-3-319-19818-7_16",2016,"2196-5544","ut:000385290400016"
"10.1007/978-3-319-19818-7_1",2016,"2196-5544","ut:000385290400001"
"10.1007/978-3-319-19818-7_22",2016,"2196-5544","ut:000385290400022"
"10.1007/978-3-319-19818-7_16",2016,"2196-5544","ut:000385290400016"
"10.1007/978-3-319-19818-7_1",2016,"2196-5544","ut:000385290400001"
"10.1007/978-3-319-19818-7_22",2016,"2196-5544","ut:000385290400022"
"10.1007/978-3-319-19818-7_2",2016,"2196-5544","ut:000385290400002"
"10.1007/978-3-319-19818-7_2",2016,"2196-5544","ut:000385290400002"
"10.1007/978-3-319-19818-7_6",2016,"2196-5544","ut:000385290400006"
"10.1007/978-3-319-19818-7_6",2016,"2196-5544","ut:000385290400006"
"10.1007/978-3-319-19818-7_12",2016,"2196-5544","ut:000385290400012"
"10.1007/978-3-319-19818-7_12",2016,"2196-5544","ut:000385290400012"
"10.1007/978-3-319-19818-7_11",2016,"2196-5544","ut:000385290400011"
"10.1007/978-3-319-19818-7_11",2016,"2196-5544","ut:000385290400011"
"10.1007/978-3-319-19818-7_18",2016,"2196-5544","ut:000385290400018"
"10.1007/978-3-319-19818-7_18",2016,"2196-5544","ut:000385290400018"
"10.1007/978-3-319-28028-8_23",2016,"1860-0832","ut:000373068700023"
"10.1007/978-3-319-28028-8_23",2016,"1860-0832","ut:000373068700023"
"10.1007/978-3-319-24229-3_7",2016,"2196-5544","ut:000385789200007"
"10.1007/978-3-319-24229-3_3",2016,"2196-5544","ut:000385789200003"
"10.1007/978-3-319-24229-3_11",2016,"2196-5544","ut:000385789200011"
"10.1007/978-3-319-24229-3_8",2016,"2196-5544","ut:000385789200008"
"10.1007/978-3-319-24229-3_7",2016,"2196-5544","ut:000385789200007"
"10.1007/978-3-319-24229-3_3",2016,"2196-5544","ut:000385789200003"
"10.1007/978-3-319-24229-3_11",2016,"2196-5544","ut:000385789200011"
"10.1007/978-3-319-24229-3_8",2016,"2196-5544","ut:000385789200008"
"10.1007/978-3-319-24229-3_4",2016,"2196-5544","ut:000385789200004"
"10.1007/978-3-319-24229-3_12",2016,"2196-5544","ut:000385789200012"
"10.1007/978-3-319-24229-3_6",2016,"2196-5544","ut:000385789200006"
"10.1007/978-3-319-24229-3_1",2016,"2196-5544","ut:000385789200001"
"10.1007/978-3-319-24229-3_12",2016,"2196-5544","ut:000385789200012"
"10.1007/978-3-319-24229-3_6",2016,"2196-5544","ut:000385789200006"
"10.1007/978-3-319-24229-3_1",2016,"2196-5544","ut:000385789200001"
"10.1007/978-3-319-24229-3_9",2016,"2196-5544","ut:000385789200009"
"10.1007/978-3-319-24229-3_9",2016,"2196-5544","ut:000385789200009"
"10.1007/978-3-319-24229-3_5",2016,"2196-5544","ut:000385789200005"
"10.1007/978-3-319-24229-3_5",2016,"2196-5544","ut:000385789200005"
"10.1007/978-3-319-24229-3_2",2016,"2196-5544","ut:000385789200002"
"10.1007/978-3-319-24229-3_2",2016,"2196-5544","ut:000385789200002"
"10.1007/978-3-319-24229-3_10",2016,"2196-5544","ut:000385789200010"
"10.1007/978-3-319-24229-3_10",2016,"2196-5544","ut:000385789200010"
"10.1007/978-3-319-24229-3_4",2016,"2196-5544","ut:000385789200004"
"10.1007/s10468-016-9601-z",2016,"1386-923X","ut:000376578300013"
"10.1007/s10468-016-9635-2",2017,"1386-923X","ut:000394266700006"
"10.1007/s10468-016-9639-y",2017,"1386-923X","ut:000394266700010"
"10.1007/s11191-016-9855-1",2016,"0926-7220","ut:000388823400001"
"10.1007/s10668-015-9667-5",2016,"1387-585X","ut:000375620200014"
"10.1007/s10668-015-9722-2",2017,"1387-585X","ut:000394141200011"
"10.1007/s10699-015-9424-0",2016,"1233-1821","ut:000380685100006"
"10.1007/s10916-015-0383-3",2016,"0148-5598","ut:000365418600019"
"10.1007/s10916-016-0526-1",2016,"0148-5598","ut:000378895600014"
"10.1007/s11065-016-9316-2",2016,"1040-7308","ut:000379571500007"
"10.1007/s10955-016-1677-7",2017,"0022-4715","ut:000392060100001"
"10.1007/s10955-016-1699-1",2017,"0022-4715","ut:000392332700006"
"10.1007/s10955-016-1679-5",2017,"0022-4715","ut:000392332700001"
"10.1007/s10955-016-1506-z",2017,"0022-4715","ut:000394366800027"
